location_name,lat,lon,centreline_id,centreline_type,total_vehicle,total_pedestrian,collision_count,fatal_count,n_schools,n_childcare,n_libraries,n_community_centres,n_emergency_services,ltc_beds_nearby,score_traffic,score_collision,score_impact,score_density,priority_score
Scarlett Rd / Lockheed Blvd,43.699705835592,-79.525080619331,13458462,2,10573,20,1,1,0,0,0,0,0,192,0.145450924360247,0.16129032258064516,0.09746192893401014,0.23584123222748815,0.15043594543886313
Carlton St / Parliament St (South),43.6642859062157,-79.3679818507972,13464403,2,14499,6859,4,0,3,5,1,0,0,125,0.19956337300161472,0.12903225806451613,0.17690114373835378,0.0,0.15038869962081652
Burnhamthorpe Rd / Dundas St W / Cordova Ave,43.6487707934889,-79.5287491872486,13467261,2,17022,1423,4,0,2,2,0,2,0,0,0.23433107171759215,0.12903225806451613,0.11550632911392406,0.0,0.1502784312465227
Danforth Ave / Caithness Ave,43.6809383747885,-79.3348458140867,13461457,2,10340,1267,1,0,4,5,0,0,1,0,0.14212235145885924,0.03225806451612903,0.20527426160337553,0.48187203791469196,0.1502752017033902
Albion Rd / Silverstone Dr,43.7429529367567,-79.6000947149771,13451893,2,27471,997,1,0,0,0,0,0,0,0,0.3780440447608486,0.03225806451612903,0.0,0.06617298578199052,0.1502230368251412
Dundas St E / Greenwood Ave,43.6675994976441,-79.3266386333508,13463771,2,16729,1785,1,0,0,0,0,1,0,0,0.23021533588239165,0.03225806451612903,0.0375,0.5084123222748815,0.1502069223669704
Sheppard Ave E: Allanford Rd - Kennedy Rd,43.782691381561335,-79.29085694763835,106971,1,17113,895,0,0,3,1,1,0,0,208,0.23548675238935257,0.0,0.18865337659834222,0.3005331753554502,0.15020435619148687
Oxton Ave / Oriole Pkwy,43.6966182235906,-79.402784029064,13458729,2,18000,36,0,0,0,0,0,0,0,0,0.2476367058191002,0.0,0.0,0.6343601895734597,0.15010886599403103
Midland Ave / Goodland Gt,43.7792142000216,-79.2755752716899,13445947,2,13361,194,2,1,0,0,0,0,0,0,0.18396570897681924,0.1935483870967742,0.0,0.179739336492891,0.1501038672750468
Dixon Rd / St Phillips Rd / Royal York Rd,43.699821681158,-79.5342720956626,13458463,2,21440,392,4,0,0,1,0,0,0,0,0.29525276323630373,0.12903225806451613,0.007594936708860758,0.0,0.15001874479705907
Jane St / Corbett Ave / Florence Cres,43.6702994308735,-79.4931638073868,13463703,2,12811,803,1,1,1,2,0,0,0,0,0.1763727897148096,0.16129032258064516,0.027848101265822784,0.2614928909952607,0.14990099865609977
Kingston Rd / Overture Rd / Payzac Ave,43.7589703025506,-79.1975801228406,13448608,2,22524,416,1,0,1,2,0,1,0,0,0.3101336425230289,0.03225806451612903,0.06534810126582279,0.16919431279620853,0.14982614899649066
Bay St / Breadalbane St,43.6633645728977,-79.3867595004802,13464612,2,16862,8921,1,0,3,2,0,0,2,0,0.2320902543664554,0.03225806451612903,0.2864978902953586,0.0,0.14982148966797626
Strathmore Blvd / Donlands Ave,43.6812462162189,-79.3376521864662,13461414,2,12574,3591,0,0,3,5,0,0,1,0,0.1730513652099922,0.0,0.19261603375527425,0.5067535545023697,0.1497665400247891
Bayview Ave / Davisville Ave,43.7029804348012,-79.3741054996641,13457650,2,20222,1307,1,0,3,3,0,1,0,0,0.27842576296852867,0.03225806451612903,0.09825949367088607,0.21303317535545024,0.14969455588935243
Lawrence Ave W: De Marco Blvd - Olympia Dr,43.705650000000006,-79.49098000000001,446420,1,17872,393,2,0,2,0,0,1,0,0,0.24690683044468748,0.06451612903225806,0.06281645569620253,0.28045023696682464,0.1496063506528539
Dawes Rd / Goodwood Park Cres,43.6945787746751,-79.2973286888972,13458831,2,7536,232,0,0,1,0,0,0,0,185,0.10359338985236748,0.0,0.10656685728972562,0.9199052132701422,0.14956157923328797
Doris Ave / Northtown Way / Northtown Park Trl,43.7755045268594,-79.4128350625177,14129762,2,12755,3016,1,0,3,5,0,2,2,0,0.17535259849935586,0.03225806451612903,0.3842827004219409,0.0,0.1495202721398079
Finch Ave W / Woodbine Downs Blvd / Halesia Dr,43.733722142643,-79.6067180839543,13453318,2,15848,1345,1,1,1,0,0,1,0,0,0.21822974875411277,0.16129032258064516,0.05015822784810126,0.06617298578199052,0.14948096911498454
Front St W / Blue Jays Way,43.6434212425431,-79.3912856863601,13467763,2,8992,4221,5,1,0,3,0,0,0,0,0.12350290937564674,0.2903225806451613,0.022784810126582275,0.0,0.14939588353259925
Kipling Ave / Penlea Ave,43.7409721890501,-79.5809727995327,13452175,2,9943,404,1,0,1,0,1,2,2,0,0.13674222784995513,0.03225806451612903,0.35849156118143455,0.1854265402843602,0.1493910685928524
Wellesley St E / Sherbourne St,43.6670718091726,-79.3746738069256,13463953,2,15252,11971,0,0,6,4,1,1,0,390,0.2099651381356767,0.0,0.37929865707125876,0.0,0.1493475297617386
Dupont St / Kendal Ave,43.6742126246196,-79.4094477658967,20235973,2,10785,1553,0,0,2,3,0,0,1,0,0.14847703378707766,0.0,0.16476793248945146,0.643542654028436,0.14927481372621107
Bloor St W / Riverview Gdns,43.6484162702128,-79.4856458577675,13467210,2,16552,486,3,0,2,1,0,0,0,0,0.22773473913154146,0.0967741935483871,0.03291139240506329,0.2898696682464455,0.14914737174363218
Dufferin St / Glen Park Ave (South),43.7079075404885,-79.4533973271771,13457018,2,18089,493,0,0,0,0,0,1,0,393,0.24909456174916259,0.0,0.23699238578680204,0.14520142180094786,0.1491017159496621
Warden Ave / Bamburgh Crcl (North),43.8161999908595,-79.3245557928986,13442145,2,12024,558,2,0,1,2,1,0,1,0,0.16535695733437938,0.06451612903225806,0.18201476793248944,0.32203791469194315,0.1490623252840153
Glenlake Ave / Dundas St W,43.659925993682,-79.4536588931995,13465288,2,14630,2334,0,0,3,1,0,0,0,0,0.20135760002275302,0.0,0.04556962025316456,0.6946682464454976,0.14905590870314622
Progress Ave / Bellamy Rd N / Corporate Dr,43.780154282615,-79.2438428411934,13445760,2,15820,373,2,1,2,0,0,0,0,0,0.21782394412257902,0.1935483870967742,0.025316455696202528,0.0,0.14904360706601413
Bay St / Richmond St W,43.6511701258885,-79.3813337254005,13466536,2,22887,29390,2,0,1,4,1,0,0,0,0.3152037619396823,0.06451612903225806,0.0805379746835443,0.0,0.14900955677688796
Kingston Rd / Lawlor Ave,43.6804190456022,-79.2884263508555,13461433,2,14614,1481,1,0,3,3,0,1,0,0,0.2012034044639456,0.03225806451612903,0.09825949367088607,0.47618483412322277,0.14898189628952563
Rockcliffe Blvd / Alliance Ave,43.6769068874273,-79.489370249906,13462567,2,8296,465,2,1,3,0,0,1,0,0,0.11412483550126086,0.1935483870967742,0.0754746835443038,0.2614928909952607,0.1489298537176991
Bloor St W / High Park Ave / Colborne Lodge Dr,43.653546404984,-79.4652642940846,13466332,2,15539,8825,0,0,0,3,0,0,0,0,0.2138393878572285,0.0,0.022784810126582275,0.6946682464454976,0.14886757241989618
Dundas St W / Poplar Ave / Subway Cres,43.6361254134743,-79.5400758089108,13468811,2,16801,1581,2,1,0,0,0,0,0,0,0.23172131773034793,0.1935483870967742,0.0,0.0,0.14884439668949273
Albion Rd / Martin Grove Rd,43.7419248325863,-79.5942106991756,13452047,2,18639,1258,5,0,1,0,0,0,0,0,0.25665613470489995,0.16129032258064516,0.012658227848101264,0.0,0.148812905619561
Dundas St W / Willard Ave,43.6656415548319,-79.4885397351462,13464467,2,12835,414,0,0,2,4,1,1,1,0,0.17655541113538878,0.0,0.24736286919831224,0.3751777251184834,0.14878474024889687
Bathurst St / Caribou Rd / Dell Park Ave,43.7176424313339,-79.4293945571047,13455397,2,17388,1602,0,0,6,1,0,0,1,0,0.23930543613756367,0.0,0.200210970464135,0.2493483412322275,0.14873393086419703
Royal York Rd / Humbertown Way,43.661910000000006,-79.517845,60027094,2,10978,336,3,1,0,0,0,0,0,0,0.1508819732889806,0.22580645161290322,0.0,0.16824644549763032,0.14866559326542236
Neilson Rd: Tapscott Rd - McLevin Ave,43.80808967452064,-79.2199517776773,12834067,1,14878,1323,1,1,1,2,1,1,0,0,0.20460488643855002,0.16129032258064516,0.10284810126582278,0.0,0.14863294340988287
Sheppard Ave E / Gateforth Dr,43.7956118763509,-79.2303045884547,13443821,2,11888,631,3,0,4,1,1,2,1,0,0.16354153147751022,0.0967741935483871,0.28739451476793243,0.0,0.14858940671265053
Canoe Landing Park Trl / Gardiner Expy Lakeshore W Ramp / Lake Shore Blvd W / Southern Linear Park Trl / Spadina Ave / Spadina S Gardiner Expy Ramp,43.6390219531435,-79.3924345431204,13468307,2,8389,1918,2,1,2,3,0,1,1,0,0.11538395909388358,0.1935483870967742,0.20226793248945146,0.0,0.1485799076646205
Ossington Ave / Geary Ave,43.6714341606129,-79.4295926636912,13463330,2,11157,660,2,0,2,1,1,1,0,0,0.1534908820438434,0.06451612903225806,0.10791139240506328,0.5059834123222748,0.14848307358987564
Hwy 401 Collectors E Neilson Rd Ramp / Hwy 401 Collectors E Ramp / Neilson Rd,43.7928506190177,-79.2151812618477,13444143,2,27086,27,0,0,0,0,0,0,0,0,0.3727408174691498,0.0,0.0,0.18015402843601896,0.1484746889578043
Kipling Ave / Racine Rd,43.715887920868,-79.5687059613031,13455971,2,22557,256,1,0,2,0,0,0,1,0,0.31070036918227395,0.03225806451612903,0.1419831223628692,0.0,0.14843207626701488
Weston Rd / Oak St,43.7077852393058,-79.5336270294691,13457191,2,17260,839,2,0,0,0,0,0,0,0,0.2376552605096079,0.06451612903225806,0.0,0.4263625592417062,0.1483962422638237
McCowan Rd / Alton Towers Crcl (South),43.8225048404763,-79.2739877765216,13441833,2,21717,730,1,0,2,2,1,0,0,0,0.29901816415761967,0.03225806451612903,0.07800632911392405,0.16765402843601895,0.14831334870219876
Mount Pleasant Rd / Soudan Ave,43.7060846520116,-79.3892925273017,13457151,2,23406,8430,1,0,3,6,1,0,0,0,0.3222436165162199,0.03225806451612903,0.12104430379746836,0.0,0.1482844491208158
Dundas St W / Hwy 427 Collectors S Dundas Ramp,43.6280458731179,-79.5588961681699,60024619,2,28349,107,1,0,0,0,0,0,0,0,0.3912741622100632,0.03225806451612903,0.0,0.0,0.14823627935416728
Dundas St W / Gore Vale Ave,43.6507821117393,-79.4135009967015,13466675,2,8632,867,2,0,1,1,0,0,1,0,0.11876157378813566,0.06451612903225806,0.1369198312236287,0.5669431279620853,0.1482254750280721
Birchmount Rd: Ron Watson Park Trl - Stephen Leacock Park Trl,43.7866716297351,-79.3006711582947,30000678,1,19535,554,0,0,3,1,0,2,0,0,0.2687125490844435,0.0,0.12056962025316456,0.3005331753554502,0.14821663376573313
Keele St / West Toronto St,43.6700335280881,-79.4665071976954,13463685,2,14528,966,2,0,0,0,0,0,1,0,0.20008928050011604,0.06451612903225806,0.11666666666666665,0.32239336492890996,0.14818456316255527
Front St E / Church St,43.6484421462181,-79.3737867292567,14254942,2,15579,33877,1,1,3,1,0,1,0,0,0.2144873077758796,0.16129032258064516,0.08306962025316456,0.0,0.14813609467541658
O'Connor Dr / Pepler Ave,43.6934347586954,-79.349285056327,13459203,2,7513,235,2,1,1,2,1,1,0,0,0.10323267488444662,0.1935483870967742,0.10284810126582278,0.23678909952606636,0.14812190189919847
Brimley Rd / Omni Dr / Golden Gate Crt,43.7719423836369,-79.2618725315402,13446880,2,25664,396,1,0,1,2,1,0,0,0,0.35353499122136933,0.03225806451612903,0.06534810126582279,0.0,0.14809718976128897
Kipling Ave / Lake Shore Blvd W / Colonel Samuel Smith Park Dr,43.5981982424948,-79.5169503083491,13470536,2,9489,2446,4,0,4,3,0,1,0,150,0.13059977651499505,0.12903225806451613,0.18705985349868276,0.19798578199052133,0.14808176100161757
Davenport Rd / Oakwood Ave,43.6744054585145,-79.4337519982279,13462867,2,15346,654,1,0,1,1,0,0,0,81,0.21112825610878697,0.03225806451612903,0.06136991582599756,0.5059834123222748,0.1480575366161476
Mount Pleasant Rd / Sherwood Ave,43.7149777134469,-79.3926331226656,13455731,2,22920,2215,0,0,1,2,0,0,0,0,0.31551673174362493,0.0,0.027848101265822784,0.3205568720379147,0.14805616356722476
Oriole Pkwy / Chaplin Cres,43.6978771456015,-79.4032426421759,13458486,2,21924,1057,0,0,0,0,0,0,0,0,0.30178116188773446,0.0,0.0,0.42428909952606636,0.1480523166133137
Jefferson Ave / Liberty St,43.6381103292978,-79.4215811811551,13468460,2,4120,2083,0,0,0,1,0,0,3,0,0.0564253171644934,0.0,0.3575949367088607,0.5677132701421801,0.14803917536356284
Eglinton Ave W / Croham Rd,43.6924133367589,-79.4639856442373,13459710,2,21131,1041,0,0,0,0,0,0,0,0,0.2910796171466802,0.0,0.0,0.4615521327014218,0.14803307927148024
William R Allen Rd / De Boers Dr,43.7517579342038,-79.4637304996867,20230204,2,22778,220,0,0,1,0,0,0,1,0,0.3136820679681168,0.0,0.12932489451476792,0.1235781990521327,0.14801152259700773
Islington Ave / Summitcrest Dr,43.683188731692,-79.5405018593095,13461563,2,16055,214,3,0,1,2,1,0,0,0,0.2209256756836197,0.0967741935483871,0.06534810126582279,0.23738151658767773,0.1480027261431347
Yonge St / Grosvenor St,43.663033285166,-79.3837795281997,13464649,2,11805,16381,3,0,3,2,0,0,2,0,0.16237282557921207,0.0967741935483871,0.2864978902953586,0.0,0.14800103475373144
Bayview Ave / Heathcote Ave,43.7521500523124,-79.3849714437389,13450012,2,22869,44,0,0,0,0,0,0,1,0,0.3148894482740893,0.0,0.11666666666666665,0.14395734597156398,0.147940374826421
St Clair Ave E / Presley Ave,43.7104129443039,-79.288503356177,13456233,2,25699,332,0,0,1,0,0,0,0,0,0.35383714059115906,0.0,0.012658227848101264,0.21516587677725119,0.14789123245425106
Dundas St W / Willison Pl,43.6526859018939,-79.399127138802,30139431,2,663,2100,2,1,1,3,0,0,0,0,0.008800423777758647,0.1935483870967742,0.03544303797468354,0.6994075829383887,0.14785144969486208
Bayview Ave / Glenelia Ave / Bowan Crt,43.7951025593128,-79.3942219157684,13444178,2,17999,160,1,0,4,0,0,0,0,202,0.24760062136428154,0.03225806451612903,0.1531709824583949,0.19194312796208532,0.1477790493460312
Yonge St / Briar Hill Ave,43.7136636291342,-79.3998219842276,13455968,2,16438,5249,0,0,4,2,0,0,1,0,0.22626563519376086,0.0,0.18248945147679324,0.3205568720379147,0.14774654981696644
Dundas St W / Windermere Ave,43.6656288048357,-79.4859241474808,13464462,2,12135,457,1,0,2,3,0,1,1,0,0.1669268703123187,0.03225806451612903,0.20226793248945146,0.3751777251184834,0.14768608619969537
Kingston Rd / Haslett Ave,43.6744860454113,-79.3072913363122,13462544,2,17574,44,1,0,1,1,0,0,0,0,0.24198528960592977,0.03225806451612903,0.020253164556962026,0.47618483412322277,0.14765429026643526
Chatham Ave / Jones Ave,43.6791765567855,-79.3398624867046,13461780,2,5897,1428,2,0,4,5,1,0,1,0,0.08092163066418342,0.06451612903225806,0.24277426160337554,0.48187203791469196,0.14764527200589883
Augusta Ave / Nassau St,43.6552217789148,-79.4023058026353,13465943,2,1914,7083,0,0,2,3,0,0,1,350,0.02603622155432009,0.0,0.3424329071087408,0.6994075829383887,0.1475400172595991
Kingston Rd / Kalmar Ave,43.6897160257092,-79.2679563149773,13459688,2,13591,223,4,0,1,3,1,0,0,0,0.1870937994498037,0.12903225806451613,0.07294303797468354,0.22304502369668247,0.1475372300946169
Eastern Ave / Leslie St,43.6615458923144,-79.3294769402708,13464758,2,20686,2627,0,0,1,1,0,0,1,201,0.28496782882651694,0.0,0.23895028807642055,0.0,0.14752879770456503
Dundas St W / Beresford Ave,43.6655998271893,-79.4836099148817,13464458,2,17307,1211,2,0,1,1,0,0,0,0,0.2381746899587582,0.06451612903225806,0.020253164556962026,0.3751777251184834,0.14751019207009644
Finch Ave W / Jayzel Dr,43.7506440665717,-79.5491046747542,13450552,2,21598,871,2,0,1,1,0,1,0,0,0.29729740460287274,0.06451612903225806,0.05775316455696203,0.09300947867298578,0.14748631755098676
Jane St / Courage Ave,43.7448847566116,-79.5145828687828,13451426,2,9828,174,1,0,2,2,0,3,1,0,0.13524585366952044,0.03225806451612903,0.2696729957805907,0.34739336492890993,0.14730030701398644
Oakwood Ave / Clovelly Ave,43.6949869693855,-79.4418148944511,13459150,2,10172,551,0,0,2,4,0,1,1,0,0.13992504470979789,0.0,0.20986286919831224,0.5634478672985782,0.14729112621794954
Church Ave / Doris Ave,43.7741107656216,-79.4125248331307,13446886,2,14939,3781,0,0,3,4,0,2,2,0,0.20542672428031664,0.0,0.37668776371308016,0.0,0.14723690624072686
King St E / Sackville St,43.6544264773109,-79.3603217864695,13465975,2,3041,2805,1,0,3,2,0,0,1,0,0.041551524307155224,0.03225806451612903,0.16983122362869196,0.8739928909952607,0.14719888991341396
Keele St / Paxtonia Blvd,43.7290682644565,-79.4825892693839,13453864,2,22601,416,2,0,2,2,1,0,0,0,0.31142850327883365,0.06451612903225806,0.07800632911392405,0.0,0.1471818871316669
Dundas St W: Humbercrest Blvd - Gooch Ave,43.665766015366785,-79.49690433038577,9360,1,20226,677,0,0,3,3,0,0,0,0,0.2784391294276895,0.0,0.06075949367088607,0.3751777251184834,0.1471233665457169
Sherbourne St / Earl St,43.6687114613879,-79.3753538886895,13463693,2,8127,7685,1,0,5,4,1,1,1,390,0.1117389484295613,0.03225806451612903,0.4833070958898241,0.0,0.14706037370895644
Helendale Ave / Duplex Ave,43.7086564650219,-79.4009955367449,13456803,2,4172,601,1,0,4,1,1,1,2,0,0.05710236455113702,0.03225806451612903,0.36656118143459915,0.42428909952606636,0.1470172964130696
Danforth Ave / Leyton Ave (West),43.6935256114196,-79.2779465061315,13458988,2,12941,501,3,0,2,1,0,0,0,0,0.17809667558281067,0.0967741935483871,0.03291139240506329,0.4409952606635071,0.14688660874328258
Neilson Rd / McLevin Ave,43.8091739918594,-79.2216589474085,13442522,2,21465,2065,3,0,2,3,0,0,0,0,0.2953225665142891,0.0967741935483871,0.04810126582278481,0.0,0.14685411918649363
Arkona Dr / Cloverleaf Gt / Hwy 401 Collectors W Ramp / Warden Ave / Warden Ave S,43.7730896366091,-79.305356591731,13446799,2,17146,67,2,0,1,1,0,1,0,0,0.23605487868071307,0.06451612903225806,0.05775316455696203,0.3005331753554502,0.14680380314647734
Jane St / Pritchard Ave (North),43.6695418952904,-79.4928432414153,13463827,2,21521,1297,1,0,1,2,0,0,0,0,0.2964851562515872,0.03225806451612903,0.027848101265822784,0.2614928909952607,0.1467790366213913
Steeles Ave E / Leslie St / Duncan Creek Trl,43.8085105512146,-79.3725497376789,13442747,2,23878,214,1,0,0,0,0,0,0,201,0.32877872827918403,0.03225806451612903,0.10203045685279188,0.0,0.14676896884891794
Berwick Ave / Duplex Ave,43.7036565082006,-79.4002684461004,13457603,2,3530,282,1,1,3,0,0,0,1,0,0.04826012173770448,0.16129032258064516,0.15464135021097045,0.42428909952606636,0.1466998355062231
Bloor St W / Brunswick Ave,43.6659241211862,-79.4074718149966,13464232,2,8340,7093,2,0,3,3,1,0,0,0,0.11459765777932963,0.06451612903225806,0.09825949367088607,0.643542654028436,0.14669598952107651
Brimley Rd / Brimwood Blvd / Alexmuir Blvd,43.8110574873905,-79.2797491104055,13442432,2,18443,685,1,0,0,0,0,0,1,0,0.2536715702810878,0.03225806451612903,0.11666666666666665,0.232760663507109,0.1466847718630701
Dixon Rd / Tamarack Crcl / Golfwood Hts,43.6985775620329,-79.539845467496,13458710,2,12824,220,1,1,1,0,0,0,0,0,0.17648325709787543,0.16129032258064516,0.012658227848101264,0.2580568720379147,0.14655808566089393
Steeles Ave W / Steinway Blvd,43.7541878206167,-79.6198419961811,13450164,2,16310,19,2,1,0,0,0,0,0,0,0.22498607950602298,0.1935483870967742,0.0,0.0,0.146487063310979
Bayview Ave / Newton Dr / Garnier Crt,43.7991534713913,-79.3951784170051,13443696,2,29862,168,0,0,1,0,0,0,0,0,0.4111395259840357,0.0,0.012658227848101264,0.0,0.14643047966403272
Mount Pleasant Rd / Millwood Rd,43.701645456951,-79.3874950278364,13457908,2,22494,2161,1,0,4,6,1,0,0,0,0.30964575340628725,0.03225806451612903,0.1337025316455696,0.0,0.1464068426019596
Bathurst St / Ardmore Rd,43.69371238383,-79.4225829559442,13459357,2,14787,141,4,0,1,1,0,0,0,0,0.20351618155104959,0.12903225806451613,0.020253164556962026,0.259478672985782,0.1463904540754186
Danforth Rd / Linden Ave,43.7208700383281,-79.2571080456187,13454523,2,9628,207,2,1,1,1,0,0,0,0,0.13235106964197793,0.1935483870967742,0.020253164556962026,0.2825829383886256,0.1463737366088182
Bloor St W / Brock Ave (East),43.6591991899976,-79.438658696305,13465370,2,14282,5707,1,0,2,2,1,0,0,0,0.1965004320711435,0.03225806451612903,0.07800632911392405,0.5059241706161137,0.14625915668994158
Pharmacy Ave / Princeway Dr,43.7531508168798,-79.3086413017149,13449678,2,19387,298,2,0,2,1,0,1,0,0,0.2668181910818375,0.06451612903225806,0.07041139240506329,0.1613744075829384,0.14618673127923995
Dundas St W / Bellwoods Ave,43.6509293745604,-79.4128145061298,13466645,2,9709,1355,1,0,2,2,0,0,1,0,0.13352771367417243,0.03225806451612903,0.1571729957805907,0.5669431279620853,0.1461539343189322
Lake Shore Blvd W / Brown's Line / Thirty Eighth St,43.5930998249917,-79.5394020613837,13470669,2,24170,1261,0,0,1,0,0,0,0,0,0.3327337958767153,0.0,0.012658227848101264,0.271563981042654,0.14614487223073602
